# dx dy dz dw dx dy dz ref_color ref_depth loc_color loc_depth 
0.086440 -0.006837 0.000000 0.999985 0.000000 0.000000 -0.005564 home1-1/color/1560000061.735861.png home1-1/aligned_depth/1560000061.735854.png home1-3/color/1560200044.059235.png home1-3/aligned_depth/1560200044.059228.png 
-0.011152 -0.010474 0.000000 1.000000 0.000000 0.000000 0.000723 home1-1/color/1560000061.969351.png home1-1/aligned_depth/1560000061.969344.png home1-3/color/1560200044.059235.png home1-3/aligned_depth/1560200044.059228.png 
0.010117 -0.006401 0.000000 1.000000 0.000000 0.000000 -0.000552 home1-1/color/1560000061.969351.png home1-1/aligned_depth/1560000061.969344.png home1-3/color/1560200044.125886.png home1-3/aligned_depth/1560200044.125879.png 
0.107758 -0.003031 0.000000 0.999977 0.000000 0.000000 -0.006838 home1-1/color/1560000061.735861.png home1-1/aligned_depth/1560000061.735854.png home1-3/color/1560200044.125886.png home1-3/aligned_depth/1560200044.125879.png 
0.145862 -0.002954 0.000000 0.999969 0.000000 0.000000 -0.007838 home1-1/color/1560000061.735861.png home1-1/aligned_depth/1560000061.735854.png home1-3/color/1560200044.192537.png home1-3/aligned_depth/1560200044.192530.png 
0.048217 -0.005844 0.000000 0.999999 0.000000 0.000000 -0.001552 home1-1/color/1560000061.969351.png home1-1/aligned_depth/1560000061.969344.png home1-3/color/1560200044.192537.png home1-3/aligned_depth/1560200044.192530.png 
0.058035 -0.006084 0.000000 0.999998 0.000000 0.000000 -0.002066 home1-1/color/1560000061.969351.png home1-1/aligned_depth/1560000061.969344.png home1-3/color/1560200044.225863.png home1-3/aligned_depth/1560200044.225856.png 
0.155676 -0.003317 0.000000 0.999965 0.000000 0.000000 -0.008352 home1-1/color/1560000061.735861.png home1-1/aligned_depth/1560000061.735854.png home1-3/color/1560200044.225863.png home1-3/aligned_depth/1560200044.225856.png 
0.071424 -0.006123 0.000000 0.999997 0.000000 0.000000 -0.002383 home1-1/color/1560000061.969351.png home1-1/aligned_depth/1560000061.969344.png home1-3/color/1560200044.258291.png home1-3/aligned_depth/1560200044.259181.png 
0.169063 -0.003524 0.000000 0.999962 0.000000 0.000000 -0.008670 home1-1/color/1560000061.735861.png home1-1/aligned_depth/1560000061.735854.png home1-3/color/1560200044.258291.png home1-3/aligned_depth/1560200044.259181.png 
-0.013989 -0.008413 0.000000 0.999995 0.000000 0.000000 0.003284 home1-1/color/1560000062.236204.png home1-1/aligned_depth/1560000062.236197.png home1-3/color/1560200044.324929.png home1-3/aligned_depth/1560200044.324922.png 
0.198867 -0.004144 0.000000 0.999956 0.000000 0.000000 -0.009409 home1-1/color/1560000061.735861.png home1-1/aligned_depth/1560000061.735854.png home1-3/color/1560200044.324929.png home1-3/aligned_depth/1560200044.324922.png 
-0.008247 -0.012319 0.000000 0.999973 0.000000 0.000000 0.007389 home1-1/color/1560000062.302918.png home1-1/aligned_depth/1560000062.302911.png home1-3/color/1560200044.391567.png home1-3/aligned_depth/1560200044.391560.png 
0.228273 -0.008777 0.000000 0.999975 0.000000 0.000000 -0.007066 home1-1/color/1560000061.735861.png home1-1/aligned_depth/1560000061.735854.png home1-3/color/1560200044.391567.png home1-3/aligned_depth/1560200044.391560.png 
-0.149315 -0.029574 0.000000 0.999833 0.000000 0.000000 0.018287 home1-1/color/1560000062.636484.png home1-1/aligned_depth/1560000062.636477.png home1-3/color/1560200044.391567.png home1-3/aligned_depth/1560200044.391560.png 
0.038711 -0.008398 0.000000 0.999985 0.000000 0.000000 0.005463 home1-1/color/1560000062.236204.png home1-1/aligned_depth/1560000062.236197.png home1-3/color/1560200044.458205.png home1-3/aligned_depth/1560200044.458198.png 
0.251550 -0.005467 0.000000 0.999974 0.000000 0.000000 -0.007229 home1-1/color/1560000061.735861.png home1-1/aligned_depth/1560000061.735854.png home1-3/color/1560200044.458205.png home1-3/aligned_depth/1560200044.458198.png 
0.048102 -0.008271 0.000000 0.999986 0.000000 0.000000 0.005338 home1-1/color/1560000062.236204.png home1-1/aligned_depth/1560000062.236197.png home1-3/color/1560200044.491524.png home1-3/aligned_depth/1560200044.491517.png 
0.260941 -0.005578 0.000000 0.999973 0.000000 0.000000 -0.007354 home1-1/color/1560000061.735861.png home1-1/aligned_depth/1560000061.735854.png home1-3/color/1560200044.491524.png home1-3/aligned_depth/1560200044.491517.png 
-0.116851 -0.024723 0.000000 0.999838 0.000000 0.000000 0.017998 home1-1/color/1560000062.636484.png home1-1/aligned_depth/1560000062.636477.png home1-3/color/1560200044.491524.png home1-3/aligned_depth/1560200044.491517.png 
0.099692 -0.007643 0.000000 0.999990 0.000000 0.000000 0.004530 home1-1/color/1560000062.236204.png home1-1/aligned_depth/1560000062.236197.png home1-3/color/1560200044.591481.png home1-3/aligned_depth/1560200044.591474.png 
0.312531 -0.006259 0.000000 0.999967 0.000000 0.000000 -0.008162 home1-1/color/1560000061.735861.png home1-1/aligned_depth/1560000061.735854.png home1-3/color/1560200044.591481.png home1-3/aligned_depth/1560200044.591474.png 
-0.065293 -0.022789 0.000000 0.999852 0.000000 0.000000 0.017190 home1-1/color/1560000062.636484.png home1-1/aligned_depth/1560000062.636477.png home1-3/color/1560200044.591481.png home1-3/aligned_depth/1560200044.591474.png 
0.125917 0.002496 0.000000 0.999996 0.000000 0.000000 0.002749 home1-1/color/1560000062.236204.png home1-1/aligned_depth/1560000062.236197.png home1-3/color/1560200044.658119.png home1-3/aligned_depth/1560200044.658112.png 
-0.039334 -0.011989 0.000000 0.999881 0.000000 0.000000 0.015409 home1-1/color/1560000062.636484.png home1-1/aligned_depth/1560000062.636477.png home1-3/color/1560200044.658119.png home1-3/aligned_depth/1560200044.658112.png 
0.156763 -0.001763 0.000000 0.999996 0.000000 0.000000 0.002766 home1-1/color/1560000062.236204.png home1-1/aligned_depth/1560000062.236197.png home1-3/color/1560200044.724757.png home1-3/aligned_depth/1560200044.724750.png 
-0.052047 -0.017325 0.000000 0.999865 0.000000 0.000000 0.016432 home1-1/color/1560000062.736554.png home1-1/aligned_depth/1560000062.736547.png home1-3/color/1560200044.724757.png home1-3/aligned_depth/1560200044.724750.png 
0.369732 -0.001830 0.000000 0.999951 0.000000 0.000000 -0.009927 home1-1/color/1560000061.735861.png home1-1/aligned_depth/1560000061.735854.png home1-3/color/1560200044.724757.png home1-3/aligned_depth/1560200044.724750.png 
0.173473 -0.001620 0.000000 0.999997 0.000000 0.000000 0.002454 home1-1/color/1560000062.236204.png home1-1/aligned_depth/1560000062.236197.png home1-3/color/1560200044.758076.png home1-3/aligned_depth/1560200044.758069.png 
0.008311 -0.014900 0.000000 0.999886 0.000000 0.000000 0.015114 home1-1/color/1560000062.636484.png home1-1/aligned_depth/1560000062.636477.png home1-3/color/1560200044.758076.png home1-3/aligned_depth/1560200044.758069.png 
0.208099 -0.000463 0.000000 1.000000 0.000000 0.000000 0.000669 home1-1/color/1560000062.236204.png home1-1/aligned_depth/1560000062.236197.png home1-3/color/1560200044.858032.png home1-3/aligned_depth/1560200044.858026.png 
0.042897 -0.012867 0.000000 0.999911 0.000000 0.000000 0.013329 home1-1/color/1560000062.636484.png home1-1/aligned_depth/1560000062.636477.png home1-3/color/1560200044.858032.png home1-3/aligned_depth/1560200044.858026.png 
0.421084 -0.001833 0.000000 0.999928 0.000000 0.000000 -0.012023 home1-1/color/1560000061.735861.png home1-1/aligned_depth/1560000061.735854.png home1-3/color/1560200044.858032.png home1-3/aligned_depth/1560200044.858026.png 
0.002945 -0.014497 0.000000 0.999903 0.000000 0.000000 0.013948 home1-1/color/1560000062.736554.png home1-1/aligned_depth/1560000062.736547.png home1-3/color/1560200044.891351.png home1-3/aligned_depth/1560200044.891345.png 
0.211813 -0.000439 0.000000 1.000000 0.000000 0.000000 0.000282 home1-1/color/1560000062.236204.png home1-1/aligned_depth/1560000062.236197.png home1-3/color/1560200044.891351.png home1-3/aligned_depth/1560200044.891345.png 
0.073785 -0.005944 0.000000 0.999956 0.000000 0.000000 0.009387 home1-1/color/1560000062.736554.png home1-1/aligned_depth/1560000062.736547.png home1-3/color/1560200045.024627.png home1-3/aligned_depth/1560200045.024620.png 
0.456329 0.012775 0.000000 0.999936 0.000000 0.000000 -0.011319 home1-1/color/1560000062.202848.png home1-1/aligned_depth/1560000062.202841.png home1-3/color/1560200045.494215.png home1-3/aligned_depth/1560200045.494208.png 
-0.102787 -0.015542 0.000000 0.999993 0.000000 0.000000 -0.003715 home1-1/color/1560000064.371024.png home1-1/aligned_depth/1560000064.371017.png home1-3/color/1560200046.264507.png home1-3/aligned_depth/1560200046.260841.png 
-0.012272 -0.010757 0.000000 0.999975 0.000000 0.000000 -0.007061 home1-1/color/1560000064.371024.png home1-1/aligned_depth/1560000064.371017.png home1-3/color/1560200046.598014.png home1-3/aligned_depth/1560200046.598007.png 
-0.015064 -0.011028 0.000000 0.999972 0.000000 0.000000 -0.007474 home1-1/color/1560000064.371024.png home1-1/aligned_depth/1560000064.371017.png home1-3/color/1560200046.631365.png home1-3/aligned_depth/1560200046.631358.png 
0.004743 -0.011252 0.000000 0.999946 0.000000 0.000000 -0.010391 home1-1/color/1560000064.371024.png home1-1/aligned_depth/1560000064.371017.png home1-3/color/1560200046.731417.png home1-3/aligned_depth/1560200046.731410.png 
0.075657 0.017669 0.000000 0.999820 0.000000 0.000000 -0.018998 home1-1/color/1560000070.441951.png home1-1/aligned_depth/1560000070.441944.png home1-3/color/1560200053.832592.png home1-3/aligned_depth/1560200053.832585.png 
0.080815 0.016182 0.000000 0.999566 0.000000 0.000000 -0.029444 home1-1/color/1560000070.441951.png home1-1/aligned_depth/1560000070.441944.png home1-3/color/1560200053.865937.png home1-3/aligned_depth/1560200053.865930.png 
0.088237 0.022894 0.000000 0.999466 0.000000 0.000000 -0.032678 home1-1/color/1560000070.608734.png home1-1/aligned_depth/1560000070.608727.png home1-3/color/1560200054.032658.png home1-3/aligned_depth/1560200054.032651.png 
0.075466 0.026586 0.000000 0.999909 0.000000 0.000000 -0.013474 home1-1/color/1560000070.708804.png home1-1/aligned_depth/1560000070.708797.png home1-3/color/1560200054.032658.png home1-3/aligned_depth/1560200054.032651.png 
0.096122 0.020947 0.000000 0.999129 0.000000 0.000000 -0.041719 home1-1/color/1560000070.608734.png home1-1/aligned_depth/1560000070.608727.png home1-3/color/1560200054.066002.png home1-3/aligned_depth/1560200054.065995.png 
0.083420 0.024942 0.000000 0.999746 0.000000 0.000000 -0.022520 home1-1/color/1560000070.708804.png home1-1/aligned_depth/1560000070.708797.png home1-3/color/1560200054.066002.png home1-3/aligned_depth/1560200054.065995.png 
0.189956 0.005195 0.000000 0.981980 0.000000 0.000000 -0.188983 home1-1/color/1560000069.874887.png home1-1/aligned_depth/1560000069.874878.png home1-3/color/1560200054.066002.png home1-3/aligned_depth/1560200054.065995.png 
0.091844 0.024608 0.000000 0.999342 0.000000 0.000000 -0.036273 home1-1/color/1560000070.708804.png home1-1/aligned_depth/1560000070.708797.png home1-3/color/1560200054.132690.png home1-3/aligned_depth/1560200054.132684.png 
0.104527 0.020288 0.000000 0.998461 0.000000 0.000000 -0.055463 home1-1/color/1560000070.608734.png home1-1/aligned_depth/1560000070.608727.png home1-3/color/1560200054.132690.png home1-3/aligned_depth/1560200054.132684.png 
-0.084142 -0.024247 0.000000 0.968277 0.000000 0.000000 0.249881 home1-1/color/1560000072.376624.png home1-1/aligned_depth/1560000072.376617.png home1-3/color/1560200054.132690.png home1-3/aligned_depth/1560200054.132684.png 
-0.047108 -0.003978 0.000000 0.982996 0.000000 0.000000 0.183626 home1-1/color/1560000071.942988.png home1-1/aligned_depth/1560000071.942981.png home1-3/color/1560200054.132690.png home1-3/aligned_depth/1560200054.132684.png 
0.197802 0.002107 0.000000 0.979287 0.000000 0.000000 -0.202477 home1-1/color/1560000069.874887.png home1-1/aligned_depth/1560000069.874878.png home1-3/color/1560200054.132690.png home1-3/aligned_depth/1560200054.132684.png 
0.080022 0.028282 0.000000 0.999908 0.000000 0.000000 -0.013556 home1-1/color/1560000070.842231.png home1-1/aligned_depth/1560000070.842224.png home1-3/color/1560200054.166035.png home1-3/aligned_depth/1560200054.166028.png 
0.113749 0.024043 0.000000 0.997867 0.000000 0.000000 -0.065277 home1-1/color/1560000070.608734.png home1-1/aligned_depth/1560000070.608727.png home1-3/color/1560200054.166035.png home1-3/aligned_depth/1560200054.166028.png 
-0.078786 -0.015853 0.000000 0.970687 0.000000 0.000000 0.240349 home1-1/color/1560000072.376624.png home1-1/aligned_depth/1560000072.376617.png home1-3/color/1560200054.166035.png home1-3/aligned_depth/1560200054.166028.png 
-0.040664 0.003614 0.000000 0.984754 0.000000 0.000000 0.173952 home1-1/color/1560000071.942988.png home1-1/aligned_depth/1560000071.942981.png home1-3/color/1560200054.166035.png home1-3/aligned_depth/1560200054.166028.png 
0.225157 -0.006361 0.000000 0.968771 0.000000 0.000000 -0.247958 home1-1/color/1560000069.741458.png home1-1/aligned_depth/1560000069.741452.png home1-3/color/1560200054.166035.png home1-3/aligned_depth/1560200054.166028.png 
0.087293 0.030744 0.000000 0.999698 0.000000 0.000000 -0.024578 home1-1/color/1560000070.842231.png home1-1/aligned_depth/1560000070.842224.png home1-3/color/1560200054.199379.png home1-3/aligned_depth/1560200054.199372.png 
0.121236 0.025741 0.000000 0.997087 0.000000 0.000000 -0.076274 home1-1/color/1560000070.608734.png home1-1/aligned_depth/1560000070.608727.png home1-3/color/1560200054.199379.png home1-3/aligned_depth/1560200054.199372.png 
0.091034 0.029821 0.000000 0.999579 0.000000 0.000000 -0.029007 home1-1/color/1560000070.842231.png home1-1/aligned_depth/1560000070.842224.png home1-3/color/1560200054.232723.png home1-3/aligned_depth/1560200054.232716.png 
0.124862 0.024436 0.000000 0.996739 0.000000 0.000000 -0.080690 home1-1/color/1560000070.608734.png home1-1/aligned_depth/1560000070.608727.png home1-3/color/1560200054.232723.png home1-3/aligned_depth/1560200054.232716.png 
0.093962 0.032640 0.000000 0.999620 0.000000 0.000000 -0.027574 home1-1/color/1560000070.942296.png home1-1/aligned_depth/1560000070.942289.png home1-3/color/1560200054.299412.png home1-3/aligned_depth/1560200054.299405.png 
0.136542 0.022551 0.000000 0.995180 0.000000 0.000000 -0.098065 home1-1/color/1560000070.608734.png home1-1/aligned_depth/1560000070.608727.png home1-3/color/1560200054.299412.png home1-3/aligned_depth/1560200054.299405.png 
-0.019761 0.012822 0.000000 0.989943 0.000000 0.000000 0.141466 home1-1/color/1560000071.942988.png home1-1/aligned_depth/1560000071.942981.png home1-3/color/1560200054.299412.png home1-3/aligned_depth/1560200054.299405.png 
-0.053508 0.000952 0.000000 0.980492 0.000000 0.000000 0.196561 home1-1/color/1560000072.309911.png home1-1/aligned_depth/1560000072.309904.png home1-3/color/1560200054.299412.png home1-3/aligned_depth/1560200054.299405.png 
0.103981 0.032193 0.000000 0.999089 0.000000 0.000000 -0.042679 home1-1/color/1560000070.942296.png home1-1/aligned_depth/1560000070.942289.png home1-3/color/1560200054.399444.png home1-3/aligned_depth/1560200054.399437.png 
0.020417 0.024969 0.000000 0.995821 0.000000 0.000000 0.091326 home1-1/color/1560000071.709499.png home1-1/aligned_depth/1560000071.709492.png home1-3/color/1560200054.399444.png home1-3/aligned_depth/1560200054.399437.png 
-0.069643 -0.002322 0.000000 0.975421 0.000000 0.000000 0.220350 home1-1/color/1560000072.610121.png home1-1/aligned_depth/1560000072.610114.png home1-3/color/1560200054.399444.png home1-3/aligned_depth/1560200054.399437.png 
0.146399 0.020698 0.000000 0.993584 0.000000 0.000000 -0.113096 home1-1/color/1560000070.608734.png home1-1/aligned_depth/1560000070.608727.png home1-3/color/1560200054.399444.png home1-3/aligned_depth/1560200054.399437.png 
0.089023 0.037586 0.000000 0.999675 0.000000 0.000000 -0.025484 home1-1/color/1560000071.142436.png home1-1/aligned_depth/1560000071.142429.png home1-3/color/1560200054.499477.png home1-3/aligned_depth/1560200054.499470.png 
-0.056210 0.013093 0.000000 0.980318 0.000000 0.000000 0.197426 home1-1/color/1560000072.576764.png home1-1/aligned_depth/1560000072.576757.png home1-3/color/1560200054.499477.png home1-3/aligned_depth/1560200054.499470.png 
